8735.35,8745.8,8703.95,111794053,5159.83,8708.8,,171,
8671.5,8681.55,8541.35,218861324,10581.55,8573.35,,172,
8594,8604.45,8549.8,167848947,9613.47,8583.4,,173,
8612.95,8615.4,8506.15,203516577,8590.35,8520.4,,174,
8556.05,8685.1,8555.9,216626083,9162.11,8677.9,,175,
8697.5,8698.75,8636.7,177397872,7790.01,8659.1,,176,
8693.35,8727,8678.3,165952091,7120.32,8699.4,,177,
8708.6,8709.1,8652.05,162162047,8022.44,8693.05,,178,
8709.85,8736.95,8684.15,161966274,6876.28,8708.95,,179,
8721.7,8722.65,8663.45,195696479,8718.02,8691.3,,180,
8657.3,8657.3,8596.6,226133074,9696.9,8615.25,,181,
8607.1,8624.85,8550.25,250336333,12300.53,8615.25,,182,
8625,8653.75,8581.75,180906084,8953.72,8638,,183,
8672.35,8678.25,8616.25,16610872,805.89,8625.7,,184,
8653.15,8669.6,8614.5,170068995,8441.3,8626.25,,185,
8542.8,8549.5,8504.85,160130480,7683.07,8514,,186,
8499.85,8537.65,8476.15,175773254,7558.06,8484.95,,187,
8503.6,8504,8400.25,231783152,11798.48,8433.75,,188,
8535.75,8535.85,8481.45,178070534,8436.7,8497.05,,189,
8540,8559.4,8480.1,201759648,8515.57,8543.55,,190,
8067.5,8476.2,8002.25,323968654,15536.37,8432,,191,
8555.6,8598.45,8510.7,271196930,12386.39,8525.75,,192,
8456.65,8460.6,8284.95,275221694,12485.11,8296.3,,193,
8284.85,8288.55,8093.2,370298063,17387.22,8108.45,,194,
8205.65,8210.05,8089.4,277801233,13705.03,8111.6,,195,
8105.1,8151.25,8060.3,197183084,8713.06,8079.95,,196,
8097.55,8128.95,8048.3,166199545,7901.64,8074.1,,197,
8102.1,8102.45,7916.4,225608889,9199.11,7929.1,,198,
7989.15,8019.05,7938.15,216677654,9000.44,8002.3,,199,
8051.2,8055.2,7973.1,186602328,8681.67,8033.3,,200,
8011.8,8024.85,7952.55,268619026,11868.11,7965.5,,201,
8007.95,8122.25,7976.75,183355873,8920.79,8114.3,,202,
8080.65,8146.5,8066.5,195595287,8666.87,8126.9,,203,
8131.55,8197.35,8128.7,195618384,8486.32,8142.15,,204,
8172.15,8234.25,8139.25,255725357,14473.78,8224.5,,205,
8244,8250.8,8185.05,162597213,7720.96,8192.9,,206,
8153.55,8159.3,8070.05,176767415,8050.5,8086.8,,207,
8088.75,8141.9,8056.85,130435865,6432.02,8128.75,,208,
8153.15,8178.7,8130.85,118854323,5417.56,8143.15,,209,
8168.4,8190.45,8077.5,175024334,7900.03,8102.05,,210,
8152.1,8256.25,8151.75,146857616,7275.01,8246.85,,211,
8271.7,8274.95,8241.95,154344775,6866.81,8261.75,,212,
8230.65,8230.65,8154.45,111432551,5026.02,8170.8,,213,
8196.15,8228.85,8155.8,189739559,8976.54,8221.8,,214,
8229.35,8229.4,8165.1,149132520,6763.63,8182.45,,215,
8128.4,8225.9,8121.95,187425988,8579.44,8153.6,,216,
8178.2,8178.7,8127.45,209268331,9854.07,8139.45,,217,
8126,8132.5,8094.85,110669713,5272.2,8104.35,,218,
8110.6,8124.1,8062.75,132026742,6296.67,8082.4,,219,
8105.85,8112.55,8053.25,127543733,6304.6,8061.3,,220,
8043.85,8046.45,7964.95,126409580,6206.58,7979.1,,221,
7972.5,8022.6,7942.05,127921701,5907.28,7985.75,,222,
7965.1,7970.05,7893.8,110171222,4808.67,7908.25,,223,
7915.05,8044.65,7903.7,122463312,5282.66,8032.85,,224,
8047.55,8100.55,8028.4,130580701,5816.34,8034.85,,225,
8030.6,8111.1,8020.8,183984077,7635.4,8103.6,,226,
8119.65,8197,8114.75,131457250,5800.7,8185.8,,227,
8210.1,8212,8133.8,122016111,5255.49,8179.5,,,1
8196.05,8219.1,8148.6,131186021,6053.67,8192.25,,,2
8202.65,8218.5,8180.9,136476345,6543.13,8190.5,,,3
8226.65,8282.65,8223.7,163957452,8180.68,8273.8,,,4
8281.85,8306.85,8233.25,143689850,7298.74,8243.8,,,5
8259.35,8263,8227.75,102211190,5197.62,8236.05,,,6
8262.7,8293.8,8261,147312927,6904.57,8288.6,,,7
8327.8,8389,8322.25,192285417,8938.68,8380.65,,,8
8391.05,8417.2,8382.3,177948383,7359.24,8407.2,,,9
8457.65,8461.05,8373.15,190949616,9156.16,8400.35,,,10
8390.95,8426.7,8374.4,127938836,6043.67,8412.8,,,11
8415.05,8440.9,8378.3,125781216,6389.21,8398,,,12
8403.85,8460.3,8397.4,168867039,7411.23,8417,,,13
8418.4,8445.15,8404.05,170956149,7324.14,8435.1,,,14
8404.35,8423.65,8340.95,208901233,9014.51,8349.35,,,15
8329.6,8404.15,8327.2,200993100,8664.94,8391.5,,,16
8407.05,8480.95,8398.15,184745781,8524.17,8475.8,,,17
8499.45,8612.6,8493.95,301490150,13901.89,8602.75,,,18
8610.5,8672.7,8606.9,283905821,11568.92,8641.25,,,19
8635.55,8662.6,8617.75,314110760,9333.49,8632.75,,,20
8629.45,8631.75,8552.4,537110119,14721.17,8561.3,,,21
8570.35,8722.4,8537.5,337797412,13494.05,8716.4,,,22
8724.75,8757.6,8685.8,292329202,11555.02,8734.25,,,23
8735.15,8748.25,8707.75,196936238,8193.45,8740.95,,,24
8785.45,8814.1,8770.2,200403782,8701.51,8801.05,,,25
8805.7,8809.3,8741.05,233294532,9060.63,8768.3,,,26
8774.55,8791.25,8715,225485726,9110.24,8769.05,,,27
8795.55,8821.4,8724.1,193282248,8972.67,8778.4,,,28
8812.35,8822.1,8771.2,232947341,10320.17,8793.55,,,29
8819.8,8826.9,8754.2,211180353,8659.48,8805.05,,,30
8819.9,8820.45,8772.5,194133563,8494.44,8792.3,,,31
8778.95,8807.9,8712.85,222828919,10472.37,8724.7,,,32
8739,8783.95,8719.6,190277738,9695.63,8778,,,33
8883.7,8896.45,8804.25,307526025,23432.58,8821.7,,,34
8818.55,8886.25,8809.8,173022362,7833.53,8879.2,,,35
8890.75,8920.8,8860.95,181091326,8863.71,8907.85,,,36
8931.6,8960.75,8905.25,254677956,13514.08,8926.9,,,37
8956.4,8982.15,8927.55,388874096,17243.08,8939.5,,,38
8943.7,8951.8,8888.65,195847099,10388.83,8896.7,,,39
8898.95,8914.75,8867.6,302722890,13819.57,8879.6,,,40
8904.4,8960.8,8898.6,212328974,9681.99,8945.8,,,41
8982.85,8992.5,8879.8,225608140,10075.19,8899.75,,,42
8883.5,8907.1,8860.1,208915878,9783.57,8897.55,,,43
8915.1,8967.8,8914,180194586,8955.06,8963.45,,,44
8977.75,8977.85,8932.8,178827506,8149.28,8946.9,,,45
8950.7,8957.05,8891.95,183325544,9489.36,8924.3,,,46
8914.5,8945.8,8899.5,176810453,8493.21,8927,,,47
8953.7,8975.7,8903.95,157419999,7385.28,8934.55,,,48
9091.65,9122.75,9060.5,278726933,14087.57,9087,,,49
9086.85,9106.55,9075.5,248033251,9671.51,9084.8,,,50
9129.65,9158.45,9128.55,215096446,9275.05,9153.7,,,51
9207.8,9218.4,9147.6,295554265,13226.29,9160.05,,,52
9166.95,9167.6,9116.3,342395900,9251.16,9126.85,,,53
9133.95,9147.75,9087.2,255396073,10191.6,9121.5,,,54
9047.2,9072.9,9019.3,239463699,10065.92,9030.45,,,55
9048.75,9099.05,9048.6,197705274,8699.36,9086.3,,,56
9104,9133.55,9089.4,210021581,8853.03,9108,,,57
9093.45,9094.85,9024.65,209036051,8921.57,9045.2,,,58
9081.5,9110.4,9079.8,188985603,8139.28,9100.8,,,59
9128.7,9153.15,9109.1,250902906,11089.43,9143.8,,,60
9142.6,9183.15,9136.35,333410368,15585.42,9173.75,,,61
9158.9,9191.7,9152.1,196771674,10955.05,9173.75,,,62
9220.6,9245.35,9192.4,143444541,8337.06,9237.85,,,63
9264.4,9273.9,9215.4,190529461,11461.96,9265.15,,,64
9245.8,9267.95,9218.85,191937207,10332.6,9261.95,,,65
9223.7,9250.5,9188.1,195918747,10217.13,9198.3,,,66
9225.6,9225.65,9174.85,139968750,8140.08,9181.45,,,67
9184.55,9242.7,9172.85,206261727,9385.2,9237,,,68
9242.5,9246.4,9161.8,166755013,8412.97,9203.45,,,69
9202.5,9202.65,9144.95,171695600,8908.17,9150.8,,,70
9144.75,9160,9120.25,132244225,6473.27,9139.3,,,71
9163,9217.9,9095.45,179569574,8527.5,9105.15,,,72
9112.2,9120.5,9075.15,179117382,8950.27,9103.5,,,73
9108.1,9143.9,9102.65,175629897,8843.5,9136.4,,,74
9179.1,9183.65,9088.75,159981265,8476.63,9119.4,,,75
9135.35,9225.4,9130.55,172908048,9720.75,9217.95,,,76
9273.05,9309.2,9250.35,173896951,10426.02,9306.6,,,77
9336.2,9367,9301.35,191395120,10483.32,9351.85,,,78
9359.15,9367.15,9322.65,215881711,12910.38,9342.15,,,79
9340.95,9342.65,9282.25,167229353,8673.32,9304.05,,,80
9339.85,9352.55,9269.9,166558241,9110.59,9313.8,,,81
9344.7,9346.3,9298.4,156342492,7975.14,9311.95,,,82
9360.95,9365.65,9323.25,277895923,12379.74,9359.9,,,83
9374.55,9377.1,9272,239133531,10466.68,9285.3,,,84
9311.45,9338.7,9297.95,179709949,8300.22,9314.05,,,85
9337.35,9338.95,9307.7,136417428,7504.66,9316.85,,,86
9339.65,9414.75,9336,157363135,8619.06,9407.3,,,87
9448.6,9450.65,9411.3,176439840,9289.89,9422.4,,,88
9436.65,9437.75,9372.55,159079418,9813.47,9400.9,,,89
9433.55,9449.25,9423.1,145163953,7790.97,9445.4,,,90
9461,9517.2,9456.35,171709433,9209.89,9512.25,,,91
9517.6,9532.6,9486.1,211856040,10726.23,9525.75,,,92
9453.2,9489.1,9418.1,199340647,10782.46,9429.45,,,93
9469.9,9505.75,9390.75,259861396,11544.77,9427.9,,,94
9480.25,9498.65,9427.9,202874757,9432.97,9438.25,,,95
9445.05,9448.05,9370,231345629,11553.27,9386.15,,,96
9410.9,9431.9,9341.65,218265181,11045.95,9360.55,,,97
9384.05,9523.3,9379.2,298147347,16964.26,9509.75,,,98
9507.75,9604.9,9495.4,225647631,11204.36,9595.1,,,99
9560.05,9637.75,9547.7,242266034,12484.61,9604.9,,,100
9590.65,9635.3,9581.2,199894193,9765.4,9624.55,,,101
9636.55,9649.6,9609.25,427053433,19605.94,9621.25,,,102
9603.55,9634.65,9589.9,181533283,9482.61,9616.1,,,103
9657.15,9673.5,9637.45,167195027,8564.3,9653.5,,,104
9656.3,9687.2,9640.7,131685021,7192.24,9675.1,,,105
9704.25,9709.3,9630.2,150379695,8416.55,9637.15,,,106
9663.95,9678.55,9630.55,165669924,8989.36,9663.9,,,107
9682.4,9688.7,9641.5,160165459,8822.63,9647.25,,,108
9638.55,9676.25,9608.15,163897548,9078.71,9668.25,,,109
9646.7,9647.05,9598.5,145786938,7686.89,9616.4,,,110
9615.55,9654.15,9595.4,133734363,7056.83,9606.9,,,111
9621.55,9627.4,9580.45,187378750,10540.68,9618.15,,,112
9617.9,9621.4,9560.8,176423424,9868.08,9578.05,,,113
9595.45,9615.85,9565.5,219808528,11920.62,9588.05,,,114
9626.4,9673.3,9614.9,146146062,8144.36,9657.55,,,115
9670.5,9676.5,9643.75,164437226,8476.67,9653.5,,,116
9648.1,9650.45,9608.6,148490556,8023.4,9633.6,,,117
9642.65,9698.85,9617.75,204888654,10738.45,9630,,,118
9643.25,9647.65,9565.3,180580579,9092.74,9574.95,,,119
9594.05,9615.4,9473.45,209593904,11084.51,9511.4,,,120
9520.2,9522.5,9474.35,177652206,9103.73,9491.25,,,121
9522.95,9575.8,9493.8,267283587,13395.85,9504.1,,,122
9478.5,9535.8,9448.75,185202600,8783.59,9520.9,,,123
9587.95,9624,9543.55,188690599,8720.76,9615,,,124
